amount,isFraud,Actual_amount_orig,Actual_amount_dest,type_CASH_IN,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER
177216.73,0,0.0,-177216.7300000001,False,True,False,False,False
488423.21,0,-488423.20999999996,472306.1200000001,True,False,False,False,False
1663895.14,1,1663895.14,0.0,False,False,False,False,True
38765.1,0,38765.09999999998,-797031.4899999993,False,False,False,False,True
17484.18,0,17484.18,-17484.18,False,True,False,False,False
56125.55,1,56125.55,0.0,False,False,False,False,True
5194.66,0,0.0,0.0,False,False,False,True,False
71277.45,1,71277.45,-71277.45000000019,False,True,False,False,False
1778520.7,1,1778520.7,-1778520.7,False,True,False,False,False
4339822.23,1,4339822.23,-4339822.23,False,True,False,False,False
900362.48,1,900362.48,-900362.48,False,True,False,False,False
10923.25,0,10923.250000000015,0.0,False,False,False,True,False
12561.11,0,0.0,-12561.11,False,True,False,False,False
1244224.16,1,1244224.16,0.0,False,False,False,False,True
2898.09,1,2898.09,-2898.0899999999674,False,True,False,False,False
12395.85,0,12395.849999999999,0.0,False,False,False,True,False
178864.47,0,0.0,-178864.48000000045,False,True,False,False,False
5903457.39,1,5903457.39,0.0,False,False,False,False,True
71781.37,0,9931.0,-71781.37,False,True,False,False,False
127219.93,0,127219.93,-127219.92000000004,False,True,False,False,False
24420.77,0,23701.0,0.0,False,False,False,True,False
30674.98,1,30674.98,0.0,False,False,False,False,True
57502.07,0,0.0,-57502.07000000001,False,True,False,False,False
251832.96,1,251832.96,0.0,False,False,False,False,True
105733.45,1,105733.45,-105733.45000000007,False,True,False,False,False
1371322.0,1,1371322.0,0.0,False,False,False,False,True
23539.19,0,0.0,-23539.190000000002,False,True,False,False,False
558136.45,1,558136.45,0.0,False,False,False,False,True
1796069.2,1,1796069.2,-1796069.2,False,True,False,False,False
393150.28,0,10278.0,-393150.28,False,True,False,False,False
348751.45,1,348751.45,0.0,False,False,False,False,True
212688.47,0,1527.0,-97789.33,False,True,False,False,False
416001.33,1,0.0,-9291517.62,False,True,False,False,False
925579.57,1,925579.57,-925579.5699999998,False,True,False,False,False
6417789.09,1,6417789.09,0.0,False,False,False,False,True
10000000.0,1,10000000.0,-10000000.0,False,True,False,False,False
2666.27,0,2666.2699999999604,0.0,False,False,False,True,False
289177.34,1,289177.34,-289177.34,False,True,False,False,False
11719.44,0,0.0,0.0,False,False,False,True,False
244068.01,1,244068.01,-338538.16,False,True,False,False,False
2136099.59,1,2136099.59,0.0,False,False,False,False,True
117213.17,0,117213.17000000001,-117213.16999999993,False,True,False,False,False
70118.64,0,0.0,-70118.64000000001,False,True,False,False,False
417787.06,0,36702.0,-417787.06,False,True,False,False,False
345116.0,1,345116.0,-345116.01,False,True,False,False,False
1082200.06,1,1082200.06,0.0,False,False,False,False,True
939.85,0,-939.8499999999767,939.8499999999995,True,False,False,False,False
13056.85,0,13056.85,0.0,False,False,False,True,False
15256.84,0,15256.840000000026,0.0,False,False,False,True,False
757422.83,1,757422.83,0.0,False,False,False,False,True
653151.55,1,653151.55,-653151.56,False,True,False,False,False
164519.7,1,164519.7,-164519.7,False,True,False,False,False
58905.66,0,0.0,-58905.66,False,False,False,False,True
79323.25,1,79323.25,0.0,False,False,False,False,True
192033.94,0,7564.0,-192033.94,False,True,False,False,False
97589.67,0,68.0,-97589.65999999997,False,True,False,False,False
3284197.88,1,3284197.88,0.0,False,False,False,False,True
751854.42,1,751854.42,-751854.4199999999,False,True,False,False,False
127120.88,1,127120.88,0.0,False,False,False,False,True
20842.92,1,20842.92,-20842.920000000013,False,True,False,False,False
17267.23,0,0.0,0.0,False,False,False,True,False
856386.66,1,856386.66,0.0,False,False,False,False,True
22541.63,0,0.0,0.0,False,False,False,True,False
2925111.67,1,2925111.67,-2925111.67,False,True,False,False,False
6262505.91,1,6262505.91,0.0,False,False,False,False,True
31789.53,0,-31789.53,31789.53,True,False,False,False,False
218759.57,0,-218759.5700000003,218759.57000000004,True,False,False,False,False
8950011.46,1,8950011.46,-8950011.47,False,True,False,False,False
395304.31,0,0.0,-256018.79000000004,False,False,False,False,True
11936.7,0,0.0,0.0,False,False,False,True,False
75659.33,1,75659.33,-75659.32999999996,False,True,False,False,False
251389.61,0,-251389.61,251389.6099999994,True,False,False,False,False
188854.39,1,188854.39,0.0,False,False,False,False,True
4731371.88,1,4731371.88,-4731371.88,False,True,False,False,False
19903.63,0,19903.630000000005,0.0,False,False,False,True,False
3037.67,1,3037.67,0.0,False,False,False,False,True
10358.27,1,10358.27,-10358.27,False,True,False,False,False
1309940.05,1,1309940.05,0.0,False,False,False,False,True
619836.33,1,619836.33,0.0,False,False,False,False,True
218074.57,1,218074.57,-218074.56000000003,False,True,False,False,False
91637.51,1,91637.51,0.0,False,False,False,False,True
555574.92,1,555574.92,0.0,False,False,False,False,True
90026.9,1,90026.9,-90026.89999999997,False,True,False,False,False
1532281.61,1,1532281.61,-1532281.61,False,True,False,False,False
23374.21,0,0.0,0.0,False,False,False,True,False
511379.9,1,511379.9,0.0,False,False,False,False,True
12306.44,0,12306.440000000002,0.0,False,False,False,True,False
125331.34,0,10475.0,-125331.34000000001,False,True,False,False,False
179794.33,0,-179794.33,52150.66,True,False,False,False,False
10000000.0,1,10000000.0,-10000000.0,False,True,False,False,False
212419.23,0,-212419.23,109283.19,True,False,False,False,False
3074.49,0,0.0,0.0,False,False,False,True,False
13090.18,0,0.0,0.0,False,False,False,True,False
466359.63,1,466359.63,0.0,False,False,False,False,True
14360.12,1,14360.12,-14360.11999999918,False,True,False,False,False
1050135.78,1,1050135.78,-1050135.7799999993,False,True,False,False,False
71693.42,1,71693.42,-71693.42,False,True,False,False,False
76235.61,0,76235.60999999999,-76235.6100000001,False,True,False,False,False
2580055.17,1,2580055.17,-2580055.1799999997,False,True,False,False,False
2232667.51,1,2232667.51,0.0,False,False,False,False,True
12492.84,0,468.22,0.0,False,False,False,True,False
3293.42,0,3293.4199999999983,0.0,False,False,False,True,False
142715.07,1,142715.07,0.0,False,False,False,False,True
27696.89,1,27696.89,-27696.890000000014,False,True,False,False,False
3786438.03,1,3786438.03,-3786438.0300000003,False,True,False,False,False
30939.15,0,30939.14,0.0,False,False,False,True,False
20111.45,1,20111.45,0.0,False,False,False,False,True
123727.21,0,0.0,-123727.20999999996,False,True,False,False,False
12968.4,0,0.0,0.0,False,False,False,True,False
2178303.49,1,2178303.49,0.0,False,False,False,False,True
199414.45,1,199414.45,0.0,False,False,False,False,True
724414.43,1,724414.43,-724414.43,False,True,False,False,False
2016790.84,1,2016790.84,-2016790.84,False,True,False,False,False
337994.64,1,337994.64,-337994.64,False,True,False,False,False
228928.78,0,-228928.78000000003,228928.78000000003,True,False,False,False,False
37065.55,1,37065.55,-37065.55000000005,False,True,False,False,False
122426.5,0,-122426.49000000022,122426.5,True,False,False,False,False
340255.79,0,181795.06,-340255.7899999999,False,True,False,False,False
90534.24,0,0.0,0.0,False,False,False,True,False
18887.22,1,18887.22,0.0,False,False,False,False,True
211199.25,0,0.0,-211199.25,False,True,False,False,False
6385.82,0,6385.82,-6385.82,False,True,False,False,False
13382.68,0,0.0,-130660.0,False,True,False,False,False
1128579.71,1,1128579.71,0.0,False,False,False,False,True
199585.56,0,-199585.55000000002,199585.55999999997,True,False,False,False,False
29417.54,0,11079.0,-29417.53999999992,False,True,False,False,False
1076518.28,1,1076518.28,0.0,False,False,False,False,True
164382.72,1,164382.72,0.0,False,False,False,False,True
23180.24,0,337.0,0.0,False,False,False,True,False
2911505.23,1,2911505.23,0.0,False,False,False,False,True
64588.94,0,29832.0,-64588.94,False,True,False,False,False
401529.35,1,401529.35,0.0,False,False,False,False,True
10459.74,0,10459.740000000005,0.0,False,False,False,True,False
210525.95,1,210525.95,0.0,False,False,False,False,True
49735.59,0,30516.0,-49735.58999999985,False,True,False,False,False
2755588.11,1,2755588.11,0.0,False,False,False,False,True
167535.87,0,-167535.87,167535.8700000001,True,False,False,False,False
619824.64,1,619824.64,0.0,False,False,False,False,True
1160652.82,1,1160652.82,-1160652.82,False,True,False,False,False
8142605.46,1,8142605.46,0.0,False,False,False,False,True
69863.43,0,-69863.43,69863.43999999994,True,False,False,False,False
21708.13,1,21708.13,0.0,False,False,False,False,True
22271.64,0,22271.64,0.0,False,False,False,True,False
1912961.16,1,1912961.16,-1912961.16,False,True,False,False,False
189562.7,0,0.0,-189562.70999999996,False,True,False,False,False
44855.77,0,0.0,-44855.77000000002,False,True,False,False,False
226223.8,0,32579.0,-226223.8,False,True,False,False,False
128158.4,0,0.0,-128158.40000000002,False,True,False,False,False
134373.93,0,134373.93,-134373.91999999993,False,True,False,False,False
3606943.31,1,3606943.31,-3606943.31,False,True,False,False,False
180.04,0,180.04000000000087,0.0,False,False,False,True,False
3080973.39,1,3080973.39,-3080973.3899999997,False,True,False,False,False
748139.48,1,748139.48,-748139.48,False,True,False,False,False
15055.08,0,0.0,0.0,False,False,False,True,False
226323.76,0,0.0,-226323.74999999997,False,True,False,False,False
39247.74,1,39247.74,0.0,False,False,False,False,True
3844.42,0,1730.0,0.0,False,False,False,True,False
225361.44,1,225361.44,-225361.43999999994,False,True,False,False,False
302517.69,0,-302517.68999999994,302517.7000000002,True,False,False,False,False
1861008.32,1,1861008.32,0.0,False,False,False,False,True
385567.18,1,385567.18,0.0,False,False,False,False,True
1610110.66,1,1610110.66,-1610110.67,False,True,False,False,False
249791.3,1,249791.3,0.0,False,False,False,False,True
421584.56,0,184248.69,-421584.55999999994,False,True,False,False,False
5477272.72,1,5477272.72,0.0,False,False,False,False,True
28804.77,0,28804.77000000002,0.0,False,False,False,True,False
121141.51,0,105998.0,-121141.51,False,True,False,False,False
2050727.81,1,2050727.81,0.0,False,False,False,False,True
180208.86,0,-180208.86,180208.86,True,False,False,False,False
990857.53,1,990857.53,0.0,False,False,False,False,True
159232.01,1,159232.01,-159232.01,False,True,False,False,False
134439.39,0,0.0,-134439.39,False,True,False,False,False
46076.1,0,-46076.1,46076.09999999998,True,False,False,False,False
103869.01,0,-103869.01000000001,165706.47999999998,True,False,False,False,False
457683.4,0,-457683.4,0.0,True,False,False,False,False
476250.64,0,0.0,-476250.64,False,True,False,False,False
196630.18,0,-196630.18,196630.17999999993,True,False,False,False,False
1646181.09,1,1646181.09,0.0,False,False,False,False,True
4438931.81,1,4438931.81,-4438931.82,False,True,False,False,False
10000000.0,1,10000000.0,0.0,False,False,False,False,True
471906.6,1,471906.6,0.0,False,False,False,False,True
819503.92,1,819503.92,0.0,False,False,False,False,True
198888.16,1,198888.16,-198888.16000000003,False,True,False,False,False
13195.74,0,0.0,0.0,False,False,False,True,False
27687.68,0,0.0,0.0,False,False,False,True,False
8317724.27,1,8317724.27,0.0,False,False,False,False,True
32830.82,1,32830.82,0.0,False,False,False,False,True
14542.16,0,14542.16,0.0,False,False,False,True,False
230630.03,0,-230630.04000000004,230630.04000000004,True,False,False,False,False
473334.46,0,15785.0,-473334.46,False,True,False,False,False
1961426.59,1,1961426.59,0.0,False,False,False,False,True
82068.13,0,0.0,-82068.13,False,True,False,False,False
14053.06,0,895.0,0.0,False,False,False,True,False
210678.67,0,0.0,-210678.67000000004,False,True,False,False,False
81447.3,0,-81447.29000000097,194826.64,True,False,False,False,False
11997.55,0,11997.550000000017,0.0,False,False,False,True,False
54892.98,1,54892.98,0.0,False,False,False,False,True
158788.32,1,158788.32,-158788.3200000003,False,True,False,False,False
2374490.77,1,2374490.77,0.0,False,False,False,False,True
369435.73,0,-369435.73,0.0,True,False,False,False,False
521.37,0,0.0,0.0,False,False,False,True,False
3767.3,0,3767.310000000012,0.0,False,False,False,True,False
9110884.44,1,9110884.44,-9110884.44,False,True,False,False,False
4144.11,0,-4144.109999999404,4144.109999999986,True,False,False,False,False
4582074.51,1,4582074.51,0.0,False,False,False,False,True
654250.76,1,654250.76,-654250.77,False,True,False,False,False
7259.21,0,-7259.209999999963,7259.209999999999,True,False,False,False,False
1433038.32,1,1433038.32,-1433038.32,False,True,False,False,False
4505012.56,1,4505012.56,-4505012.56,False,True,False,False,False
1215297.01,1,1215297.01,0.0,False,False,False,False,True
21960.02,1,21960.02,0.0,False,False,False,False,True
6202.78,0,0.0,0.0,False,False,False,True,False
10000000.0,1,10000000.0,0.0,False,False,False,False,True
329055.47,1,329055.47,-329055.47,False,True,False,False,False
45053.05,1,45053.05,0.0,False,False,False,False,True
7563536.91,1,7563536.91,-7598066.85,False,True,False,False,False
4152435.91,1,4152435.91,-4152435.91,False,True,False,False,False
59951.0,0,59951.0,0.0,False,False,False,True,False
70622.64,0,0.0,-70622.6399999999,False,True,False,False,False
84209.9,0,43793.75,-84209.8999999999,False,True,False,False,False
709950.57,1,709950.57,0.0,False,False,False,False,True
9435.93,0,9435.93,0.0,False,False,False,True,False
444766.43,1,444766.43,-444766.43,False,True,False,False,False
451193.86,0,49838.0,-451193.86,False,False,False,False,True
89014.32,1,89014.32,-89014.32,False,True,False,False,False
159621.06,0,-159621.06000000006,159621.0599999996,True,False,False,False,False
2216.01,0,2216.0099999999998,0.0,False,False,False,True,False
3263443.15,1,3263443.15,0.0,False,False,False,False,True
48375.02,1,48375.02,-283717.06999999995,False,True,False,False,False
724264.21,1,724264.21,0.0,False,False,False,False,True
82648.3,1,82648.3,0.0,False,False,False,False,True
2763025.35,1,2763025.35,-2763025.35,False,True,False,False,False
59996.12,1,59996.12,-59996.12,False,True,False,False,False
321307.31,1,321307.31,-321307.30000000005,False,True,False,False,False
455709.8,1,455709.8,0.0,False,False,False,False,True
489767.32,1,489767.32,0.0,False,False,False,False,True
2231580.5,1,2231580.5,0.0,False,False,False,False,True
104276.63,0,0.0,-248452.48999999976,False,True,False,False,False
793886.87,1,793886.87,0.0,False,False,False,False,True
194607.24,0,0.0,-976106.2300000004,False,True,False,False,False
830991.53,1,830991.53,-830991.52,False,True,False,False,False
865948.49,1,865948.49,0.0,False,False,False,False,True
2730.91,0,2730.9100000000035,-2730.9000000001397,False,True,False,False,False
123146.28,1,123146.28,-123146.28,False,True,False,False,False
303846.74,1,303846.74,0.0,False,False,False,False,True
112562.54,0,30133.0,0.0,False,True,False,False,False
285918.58,0,7078.0,-285918.58,False,True,False,False,False
564263.94,1,564263.94,0.0,False,False,False,False,True
11039.52,0,-11039.520000000484,11039.51000000001,True,False,False,False,False
59677.48,1,59677.48,0.0,False,False,False,False,True
306675.37,1,306675.37,0.0,False,False,False,False,True
29988.0,1,29988.0,-29988.0,False,True,False,False,False
394558.12,0,-394558.12,0.0,True,False,False,False,False
5672.7,0,5672.700000000001,0.0,False,False,False,True,False
2254718.25,1,2254718.25,-2254718.24,False,True,False,False,False
10000000.0,1,10000000.0,-10000000.0,False,True,False,False,False
3731378.32,1,3731378.32,0.0,False,False,False,False,True
152961.49,1,152961.49,0.0,False,False,False,False,True
119297.8,0,69405.0,-119297.79999999981,False,True,False,False,False
384508.46,0,0.0,-384508.45999999985,False,True,False,False,False
3602864.49,0,0.0,-3602864.49,False,False,False,False,True
28409.58,0,28409.579999999998,0.0,False,False,False,True,False
65771.51,0,-65771.51,-272437.2799999999,True,False,False,False,False
98736.52,1,98736.52,-98736.52,False,True,False,False,False
90099.23,0,0.0,-90099.23000000004,False,True,False,False,False
3156421.43,1,3156421.43,-3156421.4299999997,False,True,False,False,False
15863.7,0,15863.699999999997,-15863.7,False,False,False,False,True
209554.04,0,103300.0,-159902.82,False,True,False,False,False
50722.16,1,50722.16,0.0,False,False,False,False,True
7818.07,0,7818.070000000007,-7818.080000000002,False,True,False,False,False
67998.85,0,-67998.85999999987,622418.22,True,False,False,False,False
5087422.03,1,5087422.03,-5087422.03,False,True,False,False,False
269426.99,0,30483.0,-269426.99,False,True,False,False,False
1388951.5,1,1388951.5,-1388951.5,False,True,False,False,False
29988.0,1,29988.0,0.0,False,False,False,False,True
116518.08,0,10340.0,-116518.07999999984,False,True,False,False,False
356609.72,0,41246.0,-356609.72000000003,False,True,False,False,False
1555087.36,0,9017.0,-1555087.36,False,False,False,False,True
40873.25,1,40873.25,0.0,False,False,False,False,True
439679.1,0,0.0,-439679.09999999986,False,False,False,False,True
159195.6,0,-159195.6,159195.59999999963,True,False,False,False,False
398671.31,0,5061.0,-398671.30000000005,False,False,False,False,True
280402.09,0,-280402.0900000008,280402.08999999997,True,False,False,False,False
280258.44,1,280258.44,0.0,False,False,False,False,True
134881.13,0,-134881.1299999999,134881.12999999995,True,False,False,False,False
6311409.28,1,6311409.28,-6311409.2700000005,False,True,False,False,False
2498837.82,1,2498837.82,0.0,False,False,False,False,True
25985.68,0,16500.0,0.0,False,False,False,True,False
1282971.57,1,1282971.57,-1282971.5699999998,False,True,False,False,False
52401.29,0,25450.0,-52401.29,False,True,False,False,False
1697093.54,1,1697093.54,0.0,False,False,False,False,True
1257567.74,0,0.0,-1257567.7400000002,False,False,False,False,True
101515.68,1,101515.68,-101515.68,False,True,False,False,False
6461.82,0,0.0,-6461.820000000007,False,True,False,False,False
10757.64,0,2000.0,0.0,False,False,False,True,False
275082.0,1,275082.0,-275082.0,False,True,False,False,False
10000000.0,1,10000000.0,0.0,False,False,False,False,True
138122.03,0,0.0,-138122.02999999997,False,True,False,False,False
50602.45,0,-50602.45000000112,50602.44000000006,True,False,False,False,False
7078157.11,1,7078157.11,0.0,False,False,False,False,True
214353.04,0,-214353.04000000004,-102530.87,True,False,False,False,False
3132.59,0,3132.5899999999965,0.0,False,False,False,True,False
2056779.24,1,2056779.24,0.0,False,False,False,False,True
5049594.33,1,5049594.33,0.0,False,False,False,False,True
407021.14,0,-407021.14000000013,347064.8400000001,True,False,False,False,False
626057.3,0,-626057.2999999998,626057.29,True,False,False,False,False
176820.26,0,24063.0,-176820.26,False,True,False,False,False
2081051.56,1,2081051.56,-2081051.56,False,True,False,False,False
1754597.44,1,1754597.44,-1754597.44,False,True,False,False,False
38784.6,0,38784.6,-38784.59999999999,False,True,False,False,False
172141.95,0,51406.0,-172141.94000000018,False,True,False,False,False
209790.49,0,-209790.49,209790.49,True,False,False,False,False
225301.45,1,225301.45,0.0,False,False,False,False,True
331262.48,0,-331262.48,0.0,True,False,False,False,False
17187.09,0,0.0,0.0,False,False,False,True,False
422261.63,1,422261.63,-422261.63,False,True,False,False,False
48734.24,1,48734.24,0.0,False,False,False,False,True
7133.97,1,7133.97,-7133.970000000001,False,True,False,False,False
19651.37,0,19651.369999999995,0.0,False,False,False,True,False
1305754.09,1,1305754.09,0.0,False,False,False,False,True
22989.71,0,0.0,-22989.719999999972,False,True,False,False,False
660746.19,1,660746.19,-660746.1900000001,False,True,False,False,False
470619.89,0,0.0,-470619.89000000013,False,True,False,False,False
479892.04,1,479892.04,-479892.04000000004,False,True,False,False,False
27942.45,0,0.0,0.0,False,False,False,True,False
5521.12,0,5521.120000000003,0.0,False,False,False,True,False
109978.7,0,6871.0,-109978.69999999998,False,True,False,False,False
114627.08,1,114627.08,0.0,False,False,False,False,True
506867.52,1,506867.52,0.0,False,False,False,False,True
44858.85,0,-44858.86000000313,44858.85000000009,True,False,False,False,False
204030.2,1,204030.2,-204030.2,False,True,False,False,False
6351930.74,1,6351930.74,0.0,False,False,False,False,True
271150.29,1,271150.29,-271150.29000000004,False,True,False,False,False
4895343.33,1,4895343.33,-4895343.33,False,True,False,False,False
6370726.84,1,6370726.84,-6370726.84,False,True,False,False,False
1123561.68,1,1123561.68,0.0,False,False,False,False,True
84196.79,1,84196.79,0.0,False,False,False,False,True
251199.91,1,251199.91,-251199.91,False,True,False,False,False
132911.41,0,19846.0,-132911.41,False,True,False,False,False
10000000.0,1,10000000.000000004,0.0,False,False,False,False,True
3243092.91,1,3243092.91,-3243092.91,False,True,False,False,False
1277212.77,1,1277212.77,0.0,False,False,False,False,True
134293.12,1,134293.12,-134293.1099999994,False,True,False,False,False
1123561.68,1,1123561.68,-1123561.68,False,True,False,False,False
432875.58,0,1078.0,-432875.5800000001,False,True,False,False,False
244254.14,0,0.0,-244254.15000000002,False,True,False,False,False
57407.34,0,11347.0,-57407.33999999985,False,True,False,False,False
14017.38,1,14017.38,-14017.38,False,True,False,False,False
398219.08,1,398219.08,-398219.08,False,True,False,False,False
10671.08,0,0.0,0.0,False,False,False,True,False
146127.1,1,146127.1,0.0,False,False,False,False,True
3560.03,0,3560.029999999999,0.0,False,False,False,True,False
104858.57,0,-104858.57,104858.56999999998,True,False,False,False,False
343282.34,0,-343282.34,343282.3500000001,True,False,False,False,False
8569.35,0,0.0,0.0,False,False,False,True,False
153428.06,0,153428.06,133048.96000000043,False,True,False,False,False
335071.5,1,335071.5,-335071.5,False,True,False,False,False
145599.9,0,-145599.89999999944,145599.89,True,False,False,False,False
181.0,1,181.0,0.0,False,False,False,False,True
8455.0,0,8455.0,0.0,False,False,False,True,False
479892.04,1,479892.04,0.0,False,False,False,False,True
736680.94,0,30012.0,-736680.9400000001,False,False,False,False,True
400157.86,1,400157.86,0.0,False,False,False,False,True
222717.26,0,0.0,-222717.26,False,True,False,False,False
1070031.6,1,1070031.6,-1070031.5999999996,False,True,False,False,False
6962.07,0,5249.0,0.0,False,False,False,True,False
3975.06,0,3975.070000000007,0.0,False,False,False,True,False
4160888.06,1,4160888.06,-4160888.0600000005,False,True,False,False,False
44482.33,1,44482.33,-44482.33,False,True,False,False,False
257547.02,0,0.0,-257547.0099999999,False,True,False,False,False
87167.88,1,87167.88,-87167.88,False,True,False,False,False
231894.75,0,25644.0,-231894.75,False,False,False,False,True
257036.67,0,-257036.66999999993,257036.65999999997,True,False,False,False,False
767755.17,1,767755.17,0.0,False,False,False,False,True
142336.65,1,142336.65,0.0,False,False,False,False,True
135822.43,0,0.0,-135822.42999999993,False,True,False,False,False
8649.51,0,8649.51,0.0,False,False,False,True,False
14093.48,0,13084.0,-14093.48999999999,False,True,False,False,False
14279.89,1,14279.89,0.0,False,False,False,False,True
1138384.29,1,1138384.29,-1138384.29,False,True,False,False,False
306833.41,1,306833.41,0.0,False,False,False,False,True
1232019.13,0,30382.0,-1232019.13,False,False,False,False,True
438983.45,1,438983.45,-438983.44999999995,False,True,False,False,False
6558087.93,1,6558087.93,0.0,False,False,False,False,True
211628.75,1,211628.75,0.0,False,False,False,False,True
511415.72,0,0.0,-511415.72999999986,False,False,False,False,True
16328.89,0,0.0,0.0,False,False,False,True,False
267564.83,1,267564.83,0.0,False,False,False,False,True
12557.95,0,0.0,0.0,False,False,False,True,False
671406.79,1,671406.79,-671406.7899999999,False,True,False,False,False
28284.88,1,28284.88,-28284.880000000005,False,True,False,False,False
228751.77,1,228751.77,0.0,False,False,False,False,True
11137.07,0,0.0,0.0,False,False,False,True,False
815297.9,1,815297.9,0.0,False,False,False,False,True
192863.79,0,-192863.79,0.0,True,False,False,False,False
99168.97,1,99168.97,-99168.97,False,True,False,False,False
2666139.51,1,2666139.51,0.0,False,False,False,False,True
4553004.39,1,4553004.39,0.0,False,False,False,False,True
13014.75,0,-13014.75,2100.89,True,False,False,False,False
176273.29,1,176273.29,0.0,False,False,False,False,True
355077.74,0,-355077.74,355077.73999999976,True,False,False,False,False
57512.29,1,57512.29,0.0,False,False,False,False,True
351332.16,1,351332.16,-351332.16,False,True,False,False,False
202978.65,1,0.0,-202978.64000000013,False,False,False,False,True
2324907.08,1,2324907.08,-2324907.0799999996,False,True,False,False,False
827895.1,0,10174.0,-827895.1099999999,False,False,False,False,True
8607089.62,1,8607089.62,-8607089.62,False,True,False,False,False
20862.64,0,20862.640000000014,0.0,False,False,False,True,False
130777.09,1,130777.09,0.0,False,False,False,False,True
38983.13,0,38983.130000000005,0.0,False,False,False,True,False
1085637.56,1,1085637.56,0.0,False,False,False,False,True
107246.03,1,107246.03,0.0,False,False,False,False,True
300796.75,0,-300796.75,47641.79000000004,True,False,False,False,False
438394.67,1,438394.67,0.0,False,False,False,False,True
4257337.62,1,4257337.62,-4257337.62,False,True,False,False,False
7054.43,0,7054.43,0.0,False,False,False,True,False
10419.61,0,1168.0,0.0,False,False,False,True,False
79441.66,1,79441.66,0.0,False,False,False,False,True
3361.14,0,0.0,0.0,False,False,False,True,False
369306.87,1,369306.87,-369306.8600000001,False,True,False,False,False
286536.95,0,0.0,-286536.9500000002,False,True,False,False,False
170985.2,0,0.0,-170985.2000000002,False,True,False,False,False
339596.07,0,0.0,-339596.0700000003,False,True,False,False,False
2899.42,0,0.0,0.0,False,False,False,True,False
505571.43,1,505571.43,-505571.4199999999,False,True,False,False,False
2859010.61,1,2859010.61,-2859010.61,False,True,False,False,False
29832.81,1,29832.81,-29832.809999999998,False,True,False,False,False
13073.4,0,0.0,0.0,False,False,False,True,False
363240.27,0,0.0,-363240.2699999999,False,True,False,False,False
550465.05,0,163700.64,-550465.05,False,True,False,False,False
251681.85,0,0.0,-251681.86000000004,False,True,False,False,False
29380.57,0,29380.570000000007,0.0,False,False,False,True,False
705990.71,0,0.0,-705990.71,False,False,False,False,True
2239.85,0,0.0,0.0,False,False,False,True,False
327232.46,0,-327232.4699999988,327232.4600000001,True,False,False,False,False
317084.96,0,7220.0,-317084.95999999996,False,True,False,False,False
186227.75,1,186227.75,0.0,False,False,False,False,True
17293.7,0,0.0,0.0,False,False,False,True,False
1158373.23,1,1158373.23,-1158373.2299999995,False,True,False,False,False
113336.41,1,113336.41,-113336.41,False,True,False,False,False
215798.41,0,26250.0,-215798.41,False,True,False,False,False
9250.05,0,9250.050000000003,0.0,False,False,False,True,False
266546.68,1,266546.68,-266546.68,False,True,False,False,False
353785.26,1,353785.26,-353785.26,False,True,False,False,False
228309.84,0,20039.0,-228309.84,False,True,False,False,False
882637.83,1,882637.83,0.0,False,False,False,False,True
227994.78,1,227994.78,0.0,False,False,False,False,True
19651.75,0,19651.75,0.0,False,False,False,True,False
158726.97,0,0.0,-158726.9700000002,False,True,False,False,False
193646.85,0,0.0,-193646.84999999986,False,True,False,False,False
904124.58,1,904124.58,-904124.58,False,True,False,False,False
27059.86,1,27059.86,-27059.849999999977,False,True,False,False,False
131087.72,0,0.0,-131087.72000000067,False,True,False,False,False
288263.38,1,288263.38,-288263.38,False,True,False,False,False
14455.68,0,14455.68,0.0,False,False,False,True,False
282997.98,0,178438.0,-282997.98,False,True,False,False,False
174923.28,1,174923.28,0.0,False,False,False,False,True
11057.8,0,0.0,0.0,False,False,False,True,False
14016.65,1,14016.65,0.0,False,False,False,False,True
3043141.07,1,3043141.07,-3043141.07,False,True,False,False,False
235238.66,1,235238.66,-235238.66,False,True,False,False,False
536433.5,1,536433.5,-536433.5,False,True,False,False,False
193663.9,1,193663.9,0.0,False,False,False,False,True
159724.42,1,159724.42,-159724.42999999993,False,True,False,False,False
166960.07,0,0.0,-166960.08000000007,False,True,False,False,False
83210.81,0,-83210.80999999866,83210.81000000001,True,False,False,False,False
59.41,0,59.409999999999854,0.0,False,False,False,True,False
121614.55,0,0.0,-121614.54999999993,False,True,False,False,False
62261.2,0,-62261.200000000186,62261.20000000001,True,False,False,False,False
141256.58,0,-141256.58,141256.58000000007,True,False,False,False,False
42659.39,1,42659.39,0.0,False,False,False,False,True
70614.72,0,15835.0,0.0,False,False,False,True,False
49571.87,1,49571.87,-49571.860000000044,False,True,False,False,False
60646.82,1,60646.82,-60646.82000000001,False,True,False,False,False
200419.12,1,200419.12,-200419.13000000035,False,True,False,False,False
705647.68,1,705647.68,0.0,False,False,False,False,True
10000000.0,1,10000000.0,-10000000.0,False,True,False,False,False
6085.3,1,6085.3,-6085.300000000047,False,True,False,False,False
120232.13,1,120232.13,0.0,False,False,False,False,True
398045.73,1,398045.73,-398045.73,False,True,False,False,False
205237.32,0,183838.44,-205237.32000000007,False,True,False,False,False
10000000.0,1,10000000.0,-10000000.0,False,True,False,False,False
62134.33,1,62134.33,0.0,False,False,False,False,True
968651.23,1,968651.23,0.0,False,False,False,False,True
